,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick,Well_Number
6565,653.04,640.31,12.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,115.0,60.0,28.0,17.0,22.0,14.0,105.0,93.4,0.7,65.4,0.0,0.0,4
6566,653.04,640.31,12.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,101.0,33.0,28.0,15.0,18.0,12.0,76.0,93.4,0.7,65.4,0.0,0.0,4
6567,653.04,640.31,12.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,107.0,62.0,25.0,19.0,14.0,16.0,106.0,93.4,0.7,65.4,0.0,0.0,4
6568,653.04,640.31,12.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,157.0,53.0,30.0,16.0,14.0,15.0,99.0,93.3,0.7,65.3,0.0,0.0,4
6569,653.04,640.31,12.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,92.0,35.0,28.0,13.0,16.0,15.0,76.0,93.3,0.7,65.3,0.0,0.0,4
6570,653.04,640.31,12.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,92.0,35.0,28.0,13.0,16.0,15.0,76.0,93.2,0.7,65.3,0.0,0.0,4
6571,653.04,640.31,12.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,81.0,45.0,28.0,13.0,16.0,14.0,86.0,93.2,0.7,65.5,0.0,0.0,4
6572,653.04,640.31,12.54,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,90.0,54.0,27.0,17.0,19.0,17.0,98.0,93.1,0.7,65.4,0.0,0.0,4
6573,653.04,640.31,12.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,109.0,57.0,32.0,15.0,16.0,14.0,104.0,93.2,0.8,65.2,0.0,0.0,4
6574,653.04,640.31,12.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,71.0,56.0,23.0,16.0,20.0,14.0,95.0,93.2,0.7,65.4,0.0,0.0,4
6575,653.04,640.31,12.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,78.0,18.0,26.0,17.0,16.0,14.0,61.0,93.2,0.7,65.3,0.0,0.0,4
6576,653.04,640.31,12.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,95.0,47.0,27.0,15.0,19.0,16.0,89.0,93.1,0.7,65.3,0.0,0.0,4
6577,653.04,640.31,12.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,95.0,47.0,27.0,15.0,19.0,16.0,89.0,93.2,0.7,65.4,0.0,0.0,4
6578,653.04,640.31,12.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,60.0,49.0,23.0,15.0,19.0,17.0,87.0,93.2,0.7,65.3,0.0,0.0,4
6579,653.04,640.31,12.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,94.0,61.0,27.0,12.0,14.0,14.0,100.0,93.1,0.7,65.4,0.0,0.0,4
6580,653.04,640.31,12.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,102.0,67.0,36.0,15.0,18.0,13.0,118.0,93.2,0.7,65.3,0.0,0.0,4
6581,653.04,640.31,12.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,82.0,56.0,28.0,16.0,16.0,14.0,100.0,93.1,0.8,65.3,0.0,0.0,4
6582,653.04,640.31,12.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,86.0,43.0,26.0,17.0,20.0,17.0,86.0,93.1,0.8,65.4,0.0,0.0,4
6583,653.04,640.31,12.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,115.0,35.0,25.0,14.0,16.0,14.0,74.0,93.1,0.7,65.3,0.0,0.0,4
6584,653.04,640.31,12.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,115.0,35.0,25.0,14.0,16.0,14.0,74.0,93.0,0.8,65.2,0.0,0.0,4
6585,653.04,640.31,12.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,67.0,57.0,26.0,14.0,17.0,16.0,97.0,93.0,0.8,65.3,0.0,0.0,4
6586,653.04,640.31,12.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,127.0,58.0,32.0,13.0,13.0,14.0,103.0,93.0,0.7,65.4,0.0,0.0,4
6587,653.04,640.31,12.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,87.0,71.0,29.0,14.0,17.0,15.0,114.0,93.0,0.7,65.4,0.0,0.0,4
6588,653.04,640.31,12.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,110.0,55.0,25.0,11.0,16.0,15.0,91.0,92.9,0.7,65.3,0.0,0.0,4
6589,653.04,640.31,12.47,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,82.0,34.0,23.0,15.0,16.0,15.0,72.0,92.9,0.8,65.2,0.0,0.0,4
6590,653.04,640.31,12.47,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,84.0,53.0,29.0,14.0,17.0,14.0,96.0,92.9,0.7,65.3,0.0,0.0,4
6591,653.04,640.31,12.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,84.0,53.0,29.0,14.0,17.0,14.0,96.0,92.9,0.7,65.4,0.0,0.0,4
6592,653.04,640.31,12.47,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,49.0,44.0,30.0,17.0,18.0,15.0,91.0,92.9,0.7,65.4,0.0,0.0,4
6593,653.04,640.31,12.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,87.0,57.0,25.0,13.0,18.0,15.0,95.0,92.9,0.8,65.3,0.0,0.0,4
6594,653.04,640.31,12.44,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,105.0,50.0,25.0,16.0,19.0,20.0,91.0,92.9,0.7,65.5,0.0,0.0,4
6595,653.04,640.31,12.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,85.0,53.0,36.0,14.0,15.0,17.0,103.0,92.9,0.7,65.3,0.0,0.0,4
6596,653.04,640.31,12.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,98.0,52.0,23.0,13.0,17.0,16.0,88.0,92.9,0.8,65.3,0.0,0.0,4
6597,653.04,640.31,12.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,102.0,34.0,25.0,17.0,17.0,16.0,76.0,92.9,0.8,65.3,0.0,0.0,4
6598,653.04,640.31,12.44,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,102.0,34.0,25.0,17.0,17.0,16.0,76.0,92.9,0.7,65.3,0.0,0.0,4
6599,653.04,640.31,12.39,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,104.0,35.0,28.0,17.0,16.0,13.0,80.0,92.9,0.7,65.3,0.0,0.0,4
6600,653.04,640.21,12.39,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,104.0,45.0,29.0,15.0,15.0,11.0,89.0,92.9,0.7,65.3,0.0,0.0,4
6601,653.04,640.21,11.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,129.0,33.0,27.0,14.0,15.0,19.0,74.0,92.9,0.8,65.4,0.0,0.0,4
6602,653.04,639.94,35.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,34.0,49.0,25.0,14.0,16.0,19.0,88.0,92.9,0.8,65.5,0.0,0.0,4
6603,653.04,651.94,85.41,0.0,2.65,0.0,409.8,596.0,0.0,,51.0,81.0,0.0,5.0,68.0,47.0,30.0,18.0,16.0,15.0,95.0,93.1,0.8,65.3,0.0,0.0,4
6604,653.04,652.41,85.29,0.0,219.39,0.0,445.5,1055.0,0.0,,62.0,79.0,0.0,5.0,94.0,56.0,23.0,17.0,19.0,16.0,96.0,95.8,0.8,65.4,0.0,0.0,4
6605,653.04,653.0,84.92,0.0,233.15,0.0,449.8,1102.0,0.0,,62.0,81.0,0.0,5.0,94.0,56.0,23.0,17.0,19.0,16.0,96.0,97.3,0.7,65.4,0.0,0.0,4
6606,653.59,653.59,79.8,4.95,1902.41,1.31,422.6,1183.0,0.0,,56.0,79.0,0.0,5.0,74.0,34.0,32.0,16.0,15.0,18.0,82.0,97.8,0.7,65.3,0.0,0.0,4
6607,654.17,654.17,79.69,5.79,2017.35,1.75,418.3,1214.0,0.0,,56.0,78.0,0.0,5.0,97.0,55.0,26.0,15.0,18.0,13.0,96.0,97.8,0.7,65.3,0.0,0.0,4
6608,654.76,654.76,79.68,5.7,2050.55,1.73,422.6,1222.0,0.0,,56.0,79.0,0.0,5.0,99.0,38.0,26.0,15.0,21.0,14.0,79.0,97.7,0.8,65.4,0.0,0.0,4
6609,655.31,655.31,79.37,5.99,2104.71,1.46,418.3,1225.0,0.0,,56.0,78.0,0.0,5.0,107.0,67.0,29.0,16.0,17.0,11.0,112.0,97.7,0.7,65.4,0.0,0.0,4
6610,655.88,655.88,76.27,7.33,2587.32,1.79,418.3,1248.0,0.0,,56.0,78.0,0.0,5.0,45.0,40.0,21.0,14.0,19.0,18.0,75.0,97.6,0.7,65.4,0.0,0.0,4
6611,656.46,656.46,78.04,6.66,2447.36,1.73,412.5,1242.0,0.0,,54.0,78.0,0.0,5.0,111.0,46.0,30.0,19.0,15.0,13.0,95.0,97.6,0.7,65.3,0.0,0.0,4
6612,657.04,657.04,78.58,5.73,2176.3,1.74,428.3,1248.0,0.0,,57.0,79.0,0.0,5.0,111.0,46.0,30.0,19.0,15.0,13.0,95.0,97.6,0.7,65.3,0.0,0.0,4
6613,657.61,657.61,79.83,5.19,1793.38,1.77,428.3,1240.0,0.0,,57.0,79.0,0.0,5.0,128.0,46.0,27.0,16.0,14.0,13.0,89.0,97.7,0.7,65.4,0.0,0.0,4
6614,658.21,658.21,71.77,21.81,3224.56,1.71,408.2,1299.0,0.0,,54.0,76.0,0.0,5.0,70.0,48.0,25.0,14.0,16.0,14.0,87.0,97.7,0.7,65.4,0.0,0.0,4
6615,658.79,658.79,69.49,12.38,4074.82,1.72,402.5,1338.0,0.0,,53.0,76.0,0.0,5.0,96.0,61.0,32.0,13.0,14.0,16.0,106.0,97.5,0.7,65.4,0.0,0.0,4
6616,659.37,659.37,75.33,10.43,2966.25,1.74,408.2,1287.0,0.0,,54.0,76.0,0.0,5.0,90.0,65.0,29.0,16.0,14.0,14.0,110.0,97.4,0.7,65.3,0.0,0.0,4
6617,659.96,659.96,77.52,4.8,2353.25,1.73,424.0,1266.0,0.0,,57.0,78.0,0.0,5.0,61.0,52.0,27.0,15.0,15.0,15.0,94.0,97.5,0.7,65.4,0.0,0.0,4
6618,660.53,660.53,79.67,7.37,1755.31,1.45,424.0,1243.0,0.0,,57.0,78.0,0.0,5.0,98.0,38.0,25.0,17.0,13.0,14.0,80.0,97.6,0.7,65.4,0.0,0.0,4
6619,661.11,661.11,73.64,5.59,2986.24,1.75,408.2,1293.0,0.0,,54.0,76.0,0.0,5.0,98.0,38.0,25.0,17.0,13.0,14.0,80.0,97.7,0.7,65.3,0.0,0.0,4
6620,661.68,661.68,78.25,6.85,2049.59,1.78,424.0,1257.0,0.0,,57.0,78.0,0.0,5.0,65.0,21.0,29.0,15.0,17.0,13.0,65.0,97.6,0.7,65.3,0.0,0.0,4
6621,662.25,662.25,77.49,5.99,2131.34,1.78,424.0,1259.0,0.0,,57.0,78.0,0.0,5.0,96.0,54.0,26.0,15.0,15.0,18.0,95.0,97.6,0.7,65.3,0.0,0.0,4
6622,662.72,662.72,78.43,3.01,1800.96,1.81,434.0,1246.0,0.0,,59.0,79.0,0.0,5.0,104.0,54.0,30.0,17.0,13.0,16.0,101.0,97.7,0.7,65.3,0.0,0.0,4
6623,662.72,656.21,84.69,0.0,126.19,1.93,47.6,1051.0,0.0,,0.0,17.0,0.0,5.0,105.0,47.0,42.0,13.0,20.0,16.0,102.0,97.4,0.7,65.3,0.0,0.0,4
6624,662.72,650.16,69.35,0.0,3.53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,112.0,99.0,24.0,15.0,16.0,13.0,138.0,96.2,0.7,65.4,0.0,0.0,4
6625,662.72,650.16,20.52,0.0,98.91,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,117.0,50.0,27.0,11.0,17.0,15.0,88.0,94.5,0.7,65.4,0.0,0.0,4
6626,662.72,650.16,12.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,117.0,50.0,27.0,11.0,17.0,15.0,88.0,93.9,0.7,65.3,0.0,0.0,4
6627,662.72,650.16,12.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,56.0,52.0,28.0,16.0,16.0,13.0,96.0,93.7,0.7,65.5,0.0,0.0,4
6628,662.72,649.87,37.3,0.0,4.12,0.0,269.0,18.0,0.0,,73.0,0.0,0.0,5.0,97.0,56.0,28.0,17.0,17.0,14.0,101.0,93.5,0.7,65.6,0.0,0.0,4
6629,662.72,661.37,84.48,0.0,2.67,0.0,408.4,952.0,0.0,,50.0,82.0,0.0,5.0,82.0,41.0,29.0,17.0,14.0,16.0,87.0,94.0,0.7,68.1,0.0,0.0,4
6630,662.72,661.89,84.95,0.0,229.96,0.0,451.2,1147.0,0.0,,64.0,79.0,0.0,5.0,88.0,60.0,26.0,14.0,13.0,15.0,100.0,96.2,0.7,71.0,0.0,0.0,4
6631,662.99,662.99,82.71,7.33,844.69,1.31,429.7,1244.0,0.0,,59.0,78.0,0.0,5.0,56.0,63.0,25.0,14.0,12.0,18.0,102.0,97.2,0.7,72.6,0.0,0.0,4
6632,663.58,663.58,76.85,11.89,2367.71,1.71,429.7,1301.0,0.0,,59.0,78.0,0.0,5.0,120.0,45.0,28.0,14.0,19.0,14.0,87.0,97.6,0.7,72.5,0.0,0.0,4
6633,664.13,664.13,76.56,6.06,2518.75,1.56,435.4,1311.0,0.0,,61.0,78.0,0.0,5.0,120.0,45.0,28.0,14.0,19.0,14.0,87.0,97.7,0.7,74.4,0.0,0.0,4
6634,664.7,664.7,78.3,5.31,2062.53,1.69,435.4,1292.0,0.0,,61.0,78.0,0.0,5.0,111.0,56.0,28.0,14.0,21.0,14.0,98.0,97.6,0.7,77.7,0.0,0.0,4
6635,665.25,665.25,78.64,7.68,1944.54,1.79,435.4,1286.0,0.0,,61.0,78.0,0.0,5.0,42.0,51.0,34.0,14.0,14.0,19.0,99.0,97.7,0.7,81.2,0.0,0.0,4
6636,665.84,665.84,73.03,11.25,3094.9,1.71,419.7,1327.0,0.0,,57.0,76.0,0.0,5.0,99.0,52.0,29.0,18.0,19.0,14.0,99.0,97.8,0.7,84.5,0.0,0.0,4
6637,666.4,666.4,75.53,2.38,2805.13,1.47,441.2,1317.0,0.0,,62.0,78.0,0.0,5.0,131.0,46.0,30.0,17.0,16.0,17.0,93.0,97.7,0.7,88.0,0.0,0.0,4
6638,666.98,666.98,82.06,3.38,1059.79,1.79,441.2,1255.0,0.0,,62.0,78.0,0.0,5.0,117.0,51.0,41.0,13.0,16.0,12.0,105.0,97.8,0.7,91.4,0.0,0.0,4
6639,667.57,667.57,79.48,6.14,1619.13,1.7,425.4,1276.0,0.0,,59.0,76.0,0.0,5.0,94.0,60.0,41.0,15.0,15.0,17.0,116.0,97.9,0.7,95.1,0.0,0.0,4
6640,668.16,668.16,72.37,6.17,3157.9,1.7,429.7,1335.0,0.0,,59.0,78.0,0.0,5.0,94.0,60.0,41.0,15.0,15.0,17.0,116.0,97.9,0.7,99.2,0.0,0.0,4
6641,668.72,668.72,77.56,7.37,2262.25,1.81,435.4,1300.0,0.0,,61.0,78.0,0.0,5.0,63.0,40.0,24.0,15.0,19.0,15.0,79.0,97.7,0.7,103.0,0.0,0.0,4
6642,669.3,669.3,77.81,7.74,2162.84,1.43,435.4,1293.0,0.0,,61.0,78.0,0.0,5.0,99.0,59.0,38.0,13.0,20.0,12.0,110.0,97.9,0.7,103.6,0.0,0.0,4
6643,669.88,669.88,77.21,11.32,2248.18,1.72,429.7,1296.0,0.0,,59.0,78.0,0.0,5.0,90.0,77.0,27.0,16.0,13.0,17.0,120.0,97.9,0.7,103.7,0.0,0.0,4
6644,670.42,670.42,74.54,8.49,2734.43,1.85,435.4,1317.0,0.0,,61.0,78.0,0.0,5.0,131.0,55.0,29.0,14.0,18.0,14.0,98.0,97.8,0.7,103.7,0.0,0.0,4
6645,671.0,671.0,76.89,7.79,2420.0,1.79,431.1,1303.0,0.0,,61.0,76.0,0.0,5.0,47.0,45.0,32.0,14.0,12.0,16.0,91.0,97.9,0.7,103.6,0.0,0.0,4
6646,671.57,671.57,76.75,6.2,2527.59,1.44,425.4,1308.0,0.0,,59.0,76.0,0.0,5.0,47.0,45.0,32.0,14.0,12.0,16.0,91.0,97.8,0.7,103.6,0.0,0.0,4
6647,672.16,672.16,79.12,5.07,2127.95,1.43,429.7,1292.0,0.0,,59.0,78.0,0.0,5.0,72.0,51.0,26.0,16.0,17.0,15.0,93.0,97.7,0.7,103.6,0.0,0.0,4
6648,672.18,672.18,83.1,0.92,626.59,4.07,441.2,1241.0,0.0,,62.0,78.0,0.0,5.0,76.0,57.0,25.0,16.0,12.0,15.0,98.0,97.8,0.7,103.6,0.0,0.0,4
6649,672.18,668.6,84.64,0.0,228.07,6.68,456.9,1229.0,0.0,,65.0,79.0,0.0,5.0,95.0,59.0,30.0,17.0,14.0,13.0,106.0,97.9,0.7,103.5,0.0,0.0,4
6650,672.18,659.55,64.27,0.0,1.24,0.0,0.0,437.0,0.0,,0.0,0.0,0.0,5.0,84.0,49.0,29.0,14.0,15.0,15.0,92.0,97.4,0.7,103.6,0.0,0.0,4
6651,672.18,659.55,19.65,0.0,73.15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,60.0,42.0,27.0,14.0,13.0,17.0,83.0,95.4,0.7,103.6,0.0,0.0,4
6652,672.18,659.55,11.99,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,107.0,64.0,30.0,17.0,15.0,14.0,111.0,94.3,0.7,103.6,0.0,0.0,4
6653,672.18,659.55,10.57,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,107.0,64.0,30.0,17.0,15.0,14.0,111.0,93.9,0.7,103.7,0.0,0.0,4
6654,672.18,659.53,12.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,95.0,50.0,24.0,16.0,20.0,15.0,90.0,93.8,0.7,103.6,0.0,0.0,4
6655,672.18,665.95,87.13,0.0,0.0,0.0,398.3,575.0,0.0,,48.0,81.0,0.0,5.0,95.0,55.0,37.0,17.0,17.0,20.0,109.0,93.8,0.7,103.6,0.0,0.0,4
6656,672.18,670.71,85.63,0.0,130.58,0.0,409.8,1031.0,0.0,,51.0,81.0,0.0,5.0,78.0,32.0,24.0,16.0,17.0,18.0,72.0,96.0,0.7,103.6,0.0,0.0,4
6657,672.18,671.54,85.65,0.0,205.61,0.0,428.3,1129.0,0.0,,57.0,79.0,0.0,5.0,171.0,56.0,38.0,13.0,14.0,12.0,107.0,97.3,0.7,103.6,0.0,0.0,4
6658,672.36,672.36,84.39,5.74,590.9,0.66,416.9,1151.0,0.0,,54.0,79.0,0.0,5.0,92.0,26.0,28.0,17.0,14.0,14.0,71.0,97.7,0.7,103.5,0.0,0.0,4
6659,672.92,672.92,79.79,4.97,2099.41,1.96,429.7,1268.0,0.0,,59.0,78.0,0.0,5.0,71.0,61.0,27.0,15.0,15.0,14.0,103.0,97.6,0.7,103.5,0.0,0.0,4
6660,673.49,673.49,80.83,5.22,1691.97,1.46,429.7,1267.0,0.0,,59.0,78.0,0.0,5.0,71.0,61.0,27.0,15.0,15.0,14.0,103.0,97.7,0.7,103.7,0.0,0.0,4
6661,674.08,674.08,80.82,5.26,1628.43,1.73,435.4,1264.0,0.0,,61.0,78.0,0.0,5.0,55.0,60.0,27.0,17.0,19.0,17.0,104.0,97.9,0.7,103.6,0.0,0.0,4
6662,674.65,674.65,80.13,7.82,1878.04,1.76,429.7,1269.0,0.0,,59.0,78.0,0.0,5.0,105.0,66.0,24.0,13.0,19.0,18.0,103.0,97.9,0.7,103.7,0.0,0.0,4
6663,675.21,675.21,79.68,6.82,2142.32,1.46,429.7,1277.0,0.0,,59.0,78.0,0.0,5.0,72.0,28.0,28.0,16.0,16.0,14.0,72.0,97.9,0.7,103.6,0.0,0.0,4
6664,675.76,675.76,79.84,4.46,2043.36,1.79,429.7,1279.0,0.0,,59.0,78.0,0.0,5.0,112.0,38.0,25.0,14.0,17.0,17.0,77.0,97.9,0.7,103.6,0.0,0.0,4
6665,676.35,676.35,79.6,7.59,2130.6,1.75,429.7,1281.0,0.0,,59.0,78.0,0.0,5.0,98.0,47.0,29.0,16.0,16.0,15.0,92.0,97.9,0.7,103.6,0.0,0.0,4
6666,676.93,676.93,79.68,4.51,1968.76,1.73,435.4,1274.0,0.0,,61.0,78.0,0.0,5.0,115.0,29.0,27.0,14.0,16.0,14.0,70.0,97.8,0.7,103.6,0.0,0.0,4
6667,677.52,677.52,80.62,14.1,1425.91,1.74,429.7,1257.0,0.0,,59.0,78.0,0.0,5.0,115.0,29.0,27.0,14.0,16.0,14.0,70.0,97.9,0.7,103.6,0.0,0.0,4
6668,678.1,678.1,75.79,7.51,2669.04,1.74,429.7,1308.0,0.0,,59.0,78.0,0.0,5.0,108.0,58.0,29.0,16.0,20.0,17.0,103.0,97.9,0.7,103.6,0.0,0.0,4
6669,678.68,678.68,78.08,9.45,2408.13,1.75,429.7,1293.0,0.0,,59.0,78.0,0.0,5.0,113.0,55.0,27.0,16.0,20.0,15.0,98.0,97.9,0.6,103.6,0.0,0.0,4
6670,679.26,679.26,77.37,7.39,2574.93,1.73,429.7,1300.0,0.0,,59.0,78.0,0.0,5.0,98.0,74.0,37.0,14.0,11.0,15.0,125.0,97.9,0.7,103.5,0.0,0.0,4
6671,679.83,679.83,79.4,9.01,1980.87,1.78,429.7,1279.0,0.0,,59.0,78.0,0.0,5.0,101.0,43.0,26.0,15.0,20.0,14.0,84.0,97.9,0.7,103.5,0.0,0.0,4
6672,680.39,680.39,77.55,9.03,2375.51,1.8,429.7,1296.0,0.0,,59.0,78.0,0.0,5.0,52.0,46.0,29.0,13.0,21.0,16.0,88.0,97.9,0.7,103.5,0.0,0.0,4
6673,680.96,680.96,77.28,9.01,2412.72,1.74,429.7,1297.0,0.0,,59.0,78.0,0.0,5.0,66.0,49.0,27.0,16.0,17.0,15.0,92.0,97.9,0.7,103.6,0.0,0.0,4
6674,681.47,681.47,77.72,3.96,2265.15,1.79,435.4,1292.0,0.0,,61.0,78.0,0.0,5.0,66.0,49.0,27.0,16.0,17.0,15.0,92.0,97.9,0.7,103.6,0.0,0.0,4
6675,681.47,681.3,84.09,0.0,352.99,4.28,445.5,1225.0,0.0,,62.0,79.0,0.0,5.0,73.0,46.0,30.0,14.0,11.0,12.0,90.0,97.9,0.7,103.5,0.0,0.0,4
6676,681.47,668.73,81.28,0.0,9.31,0.0,0.0,456.0,0.0,,0.0,0.0,0.0,5.0,138.0,64.0,29.0,16.0,14.0,14.0,109.0,97.6,0.7,103.5,0.0,0.0,4
6677,681.47,668.73,21.53,0.0,73.13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,71.0,51.0,29.0,13.0,19.0,15.0,93.0,95.5,0.6,103.5,0.0,0.0,4
6678,681.47,668.73,12.27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,95.0,40.0,28.0,16.0,20.0,12.0,84.0,94.5,0.7,103.6,0.0,0.0,4
6679,681.47,668.73,12.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,73.0,61.0,27.0,14.0,15.0,18.0,102.0,94.1,0.7,103.5,0.0,0.0,4
6680,681.47,668.33,12.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,86.0,58.0,26.0,14.0,16.0,15.0,98.0,93.8,0.6,103.5,0.0,0.0,4
6681,681.47,676.52,66.28,0.0,0.0,0.0,398.3,330.0,0.0,,48.0,81.0,0.0,5.0,86.0,58.0,26.0,14.0,16.0,15.0,98.0,93.8,0.7,103.6,0.0,0.0,4
6682,681.47,676.68,85.8,0.0,3.79,0.0,404.0,1030.0,0.0,,50.0,81.0,0.0,5.0,76.0,49.0,25.0,15.0,14.0,16.0,89.0,95.5,0.7,103.6,0.0,0.0,4
6683,681.47,676.68,84.58,0.0,497.04,0.0,439.8,1162.0,0.0,,61.0,79.0,0.0,5.0,49.0,54.0,22.0,13.0,14.0,14.0,89.0,97.1,0.7,103.6,0.0,0.0,4
6684,681.47,676.68,79.85,0.0,1874.88,0.0,429.7,1249.0,0.0,,59.0,78.0,0.0,5.0,100.0,58.0,28.0,18.0,16.0,15.0,104.0,97.6,0.7,103.5,0.0,0.0,4
6685,681.47,676.68,79.96,0.0,1961.39,0.0,429.7,1262.0,0.0,,59.0,78.0,0.0,5.0,107.0,47.0,31.0,13.0,18.0,14.0,91.0,97.7,0.7,103.5,0.0,0.0,4
6686,681.47,676.68,80.42,0.0,1780.26,0.0,429.7,1259.0,0.0,,59.0,78.0,0.0,5.0,115.0,66.0,26.0,14.0,15.0,14.0,106.0,97.9,0.6,103.5,0.0,0.0,4
6687,681.47,676.68,80.44,0.0,1792.6,0.0,429.7,1258.0,0.0,,59.0,78.0,0.0,5.0,59.0,56.0,29.0,17.0,20.0,18.0,102.0,97.9,0.7,103.5,0.0,0.0,4
6688,681.47,676.68,80.38,0.0,1752.2,0.0,429.7,1256.0,0.0,,59.0,78.0,0.0,5.0,59.0,56.0,29.0,17.0,20.0,18.0,102.0,97.9,0.7,103.5,0.0,0.0,4
6689,681.47,676.68,80.44,0.0,1620.03,0.0,429.7,1251.0,0.0,,59.0,78.0,0.0,5.0,75.0,58.0,44.0,14.0,15.0,14.0,116.0,97.9,0.6,103.6,0.0,0.0,4
6690,681.47,676.68,80.33,0.0,1741.45,0.0,429.7,1256.0,0.0,,59.0,78.0,0.0,5.0,86.0,46.0,26.0,13.0,15.0,12.0,85.0,97.9,0.6,103.5,0.0,0.0,4
6691,681.47,676.68,80.26,0.0,1749.79,0.0,429.7,1256.0,0.0,,59.0,78.0,0.0,5.0,82.0,82.0,47.0,15.0,16.0,16.0,144.0,97.9,0.6,103.5,0.0,0.0,4
6692,681.47,676.68,78.7,0.0,2160.32,0.0,429.7,1272.0,0.0,,59.0,78.0,0.0,5.0,102.0,44.0,25.0,13.0,20.0,15.0,82.0,97.8,0.7,103.5,0.0,0.0,4
